id,lastUpdated,clinic_type,queue,wait_time,treat_time,total_time
TUGWIC,2024-10-16T16:03:30.143+11:00,WIC,4,0:24,0:23,0:47
WECWIC,2024-10-16T16:03:30.143+11:00,WIC,8,1:23,0:36,1:59
CBRHOSED,2024-10-16T16:03:00.000+11:00,ED,12,3:02,2:15,5:17
NORHOSED,2024-10-16T16:03:00.000+11:00,ED,5,2:03,2:24,4:27
BELWIC,2024-10-16T16:04:30.124+11:00,WIC,0,0:55,0:37,1:32
GUNWIC,2024-10-16T16:04:30.124+11:00,WIC,5,1:26,0:23,1:49
DICWIC,2024-10-16T16:04:30.124+11:00,WIC,9,0:37,0:48,1:25
TUGWIC,2024-10-16T16:04:30.124+11:00,WIC,4,0:24,0:24,0:48
WECWIC,2024-10-16T16:04:30.124+11:00,WIC,8,1:23,0:37,2:00
CBRHOSED,2024-10-16T16:04:00.000+11:00,ED,12,3:06,2:15,5:21
NORHOSED,2024-10-16T16:04:00.000+11:00,ED,5,2:03,2:24,4:27
BELWIC,2024-10-16T16:05:30.128+11:00,WIC,0,0:55,0:38,1:33
GUNWIC,2024-10-16T16:05:30.128+11:00,WIC,5,1:26,0:24,1:50
DICWIC,2024-10-16T16:05:30.128+11:00,WIC,9,0:37,0:45,1:22
TUGWIC,2024-10-16T16:05:30.128+11:00,WIC,4,0:24,0:25,0:49
WECWIC,2024-10-16T16:05:30.128+11:00,WIC,8,1:23,0:38,2:01
CBRHOSED,2024-10-16T16:05:00.000+11:00,ED,12,3:06,2:12,5:18
NORHOSED,2024-10-16T16:05:00.000+11:00,ED,6,2:07,2:24,4:31
BELWIC,2024-10-16T16:06:30.128+11:00,WIC,0,0:55,0:39,1:34
GUNWIC,2024-10-16T16:06:30.128+11:00,WIC,5,1:26,0:25,1:51
DICWIC,2024-10-16T16:06:30.128+11:00,WIC,8,0:40,0:34,1:14
TUGWIC,2024-10-16T16:06:30.128+11:00,WIC,4,0:24,0:26,0:50
WECWIC,2024-10-16T16:06:30.128+11:00,WIC,8,1:23,0:39,2:02
CBRHOSED,2024-10-16T16:06:00.000+11:00,ED,12,3:06,2:12,5:18
NORHOSED,2024-10-16T16:06:00.000+11:00,ED,7,2:11,2:24,4:35
BELWIC,2024-10-16T16:07:30.132+11:00,WIC,0,0:54,0:38,1:32
GUNWIC,2024-10-16T16:07:30.132+11:00,WIC,5,1:26,0:26,1:52
DICWIC,2024-10-16T16:07:30.132+11:00,WIC,8,0:40,0:35,1:15
TUGWIC,2024-10-16T16:07:30.132+11:00,WIC,4,0:24,0:27,0:51
WECWIC,2024-10-16T16:07:30.132+11:00,WIC,8,1:24,0:40,2:04
CBRHOSED,2024-10-16T16:07:00.000+11:00,ED,12,3:06,2:12,5:18
NORHOSED,2024-10-16T16:07:00.000+11:00,ED,7,2:11,2:24,4:35
BELWIC,2024-10-16T16:08:30.128+11:00,WIC,0,0:54,0:39,1:33
GUNWIC,2024-10-16T16:08:30.128+11:00,WIC,5,1:26,0:27,1:53
DICWIC,2024-10-16T16:08:30.128+11:00,WIC,8,0:40,0:36,1:16
TUGWIC,2024-10-16T16:08:30.128+11:00,WIC,4,0:24,0:28,0:52
WECWIC,2024-10-16T16:08:30.128+11:00,WIC,8,1:24,0:41,2:05
CBRHOSED,2024-10-16T16:08:00.000+11:00,ED,13,3:06,2:13,5:19
NORHOSED,2024-10-16T16:08:00.000+11:00,ED,7,2:11,2:24,4:35
BELWIC,2024-10-16T16:09:30.129+11:00,WIC,0,0:54,0:37,1:31
GUNWIC,2024-10-16T16:09:30.129+11:00,WIC,5,1:26,0:28,1:54
DICWIC,2024-10-16T16:09:30.129+11:00,WIC,8,0:40,0:37,1:17
TUGWIC,2024-10-16T16:09:30.129+11:00,WIC,3,0:24,0:24,0:48
WECWIC,2024-10-16T16:09:30.129+11:00,WIC,8,1:24,0:42,2:06
CBRHOSED,2024-10-16T16:09:00.000+11:00,ED,14,3:06,2:11,5:17
NORHOSED,2024-10-16T16:09:00.000+11:00,ED,7,2:03,2:24,4:27
BELWIC,2024-10-16T16:10:30.127+11:00,WIC,0,0:54,0:38,1:32
GUNWIC,2024-10-16T16:10:30.127+11:00,WIC,5,1:26,0:29,1:55
DICWIC,2024-10-16T16:10:30.127+11:00,WIC,8,0:41,0:38,1:19
TUGWIC,2024-10-16T16:10:30.127+11:00,WIC,3,0:24,0:25,0:49
WECWIC,2024-10-16T16:10:30.127+11:00,WIC,8,1:21,0:43,2:04
CBRHOSED,2024-10-16T16:10:00.000+11:00,ED,13,3:06,2:11,5:17
NORHOSED,2024-10-16T16:10:00.000+11:00,ED,7,1:58,2:29,4:27
BELWIC,2024-10-16T16:11:30.128+11:00,WIC,0,0:54,0:39,1:33
GUNWIC,2024-10-16T16:11:30.128+11:00,WIC,4,1:25,0:25,1:50
DICWIC,2024-10-16T16:11:30.128+11:00,WIC,8,0:41,0:39,1:20
TUGWIC,2024-10-16T16:11:30.128+11:00,WIC,3,0:24,0:26,0:50
WECWIC,2024-10-16T16:11:30.128+11:00,WIC,8,1:21,0:44,2:05
CBRHOSED,2024-10-16T16:11:00.000+11:00,ED,13,3:06,2:13,5:19
NORHOSED,2024-10-16T16:11:00.000+11:00,ED,7,1:58,2:29,4:27
BELWIC,2024-10-16T16:12:30.126+11:00,WIC,0,0:54,0:36,1:30
GUNWIC,2024-10-16T16:12:30.126+11:00,WIC,4,1:23,0:26,1:49
DICWIC,2024-10-16T16:12:30.126+11:00,WIC,8,0:41,0:34,1:15
TUGWIC,2024-10-16T16:12:30.126+11:00,WIC,4,0:24,0:27,0:51
WECWIC,2024-10-16T16:12:30.126+11:00,WIC,8,1:22,0:45,2:07
CBRHOSED,2024-10-16T16:12:00.000+11:00,ED,13,3:06,2:13,5:19
NORHOSED,2024-10-16T16:12:00.000+11:00,ED,7,1:58,2:29,4:27
BELWIC,2024-10-16T16:13:30.131+11:00,WIC,0,0:54,0:37,1:31
GUNWIC,2024-10-16T16:13:30.131+11:00,WIC,5,1:23,0:27,1:50
DICWIC,2024-10-16T16:13:30.131+11:00,WIC,7,0:41,0:26,1:07
TUGWIC,2024-10-16T16:13:30.131+11:00,WIC,4,0:24,0:19,0:43
WECWIC,2024-10-16T16:13:30.131+11:00,WIC,7,1:19,0:36,1:55
CBRHOSED,2024-10-16T16:13:00.000+11:00,ED,13,3:06,2:13,5:19
NORHOSED,2024-10-16T16:13:00.000+11:00,ED,6,1:58,2:29,4:27
BELWIC,2024-10-16T16:14:30.143+11:00,WIC,0,0:54,0:38,1:32
GUNWIC,2024-10-16T16:14:30.143+11:00,WIC,5,1:23,0:28,1:51
DICWIC,2024-10-16T16:14:30.143+11:00,WIC,7,0:42,0:27,1:09
TUGWIC,2024-10-16T16:14:30.143+11:00,WIC,4,0:24,0:20,0:44
WECWIC,2024-10-16T16:14:30.143+11:00,WIC,7,1:23,0:37,2:00
CBRHOSED,2024-10-16T16:14:00.000+11:00,ED,13,3:06,2:13,5:19
NORHOSED,2024-10-16T16:14:00.000+11:00,ED,7,1:58,2:27,4:25
BELWIC,2024-10-16T16:15:30.127+11:00,WIC,0,0:54,0:39,1:33
GUNWIC,2024-10-16T16:15:30.127+11:00,WIC,5,1:23,0:29,1:52
DICWIC,2024-10-16T16:15:30.127+11:00,WIC,7,0:42,0:28,1:10
TUGWIC,2024-10-16T16:15:30.127+11:00,WIC,4,0:24,0:21,0:45
WECWIC,2024-10-16T16:15:30.127+11:00,WIC,7,1:23,0:38,2:01
CBRHOSED,2024-10-16T16:15:00.000+11:00,ED,12,3:06,2:13,5:19
NORHOSED,2024-10-16T16:15:00.000+11:00,ED,7,1:58,2:27,4:25
BELWIC,2024-10-16T16:16:30.131+11:00,WIC,0,0:54,0:36,1:30
GUNWIC,2024-10-16T16:16:30.131+11:00,WIC,5,1:23,0:30,1:53
DICWIC,2024-10-16T16:16:30.131+11:00,WIC,7,0:42,0:29,1:11
TUGWIC,2024-10-16T16:16:30.131+11:00,WIC,4,0:24,0:22,0:46
WECWIC,2024-10-16T16:16:30.131+11:00,WIC,6,1:23,0:29,1:52
CBRHOSED,2024-10-16T16:16:00.000+11:00,ED,12,3:06,2:13,5:19
NORHOSED,2024-10-16T16:16:00.000+11:00,ED,6,1:58,2:27,4:25
BELWIC,2024-10-16T16:17:30.132+11:00,WIC,0,0:54,0:37,1:31
GUNWIC,2024-10-16T16:17:30.132+11:00,WIC,5,1:23,0:31,1:54
DICWIC,2024-10-16T16:17:30.132+11:00,WIC,7,0:40,0:30,1:10
TUGWIC,2024-10-16T16:17:30.132+11:00,WIC,4,0:26,0:23,0:49
WECWIC,2024-10-16T16:17:30.132+11:00,WIC,6,1:23,0:30,1:53
CBRHOSED,2024-10-16T16:17:00.000+11:00,ED,12,3:09,2:10,5:19
NORHOSED,2024-10-16T16:17:00.000+11:00,ED,6,1:58,2:27,4:25
BELWIC,2024-10-16T16:18:30.130+11:00,WIC,0,0:54,0:38,1:32
GUNWIC,2024-10-16T16:18:30.130+11:00,WIC,5,1:23,0:32,1:55
DICWIC,2024-10-16T16:18:30.130+11:00,WIC,7,0:40,0:31,1:11
TUGWIC,2024-10-16T16:18:30.130+11:00,WIC,4,0:26,0:24,0:50
WECWIC,2024-10-16T16:18:30.130+11:00,WIC,6,1:23,0:25,1:48
CBRHOSED,2024-10-16T16:18:00.000+11:00,ED,11,3:09,2:10,5:19
NORHOSED,2024-10-16T16:18:00.000+11:00,ED,6,2:03,2:27,4:30
BELWIC,2024-10-16T16:19:30.129+11:00,WIC,0,0:54,0:34,1:28
GUNWIC,2024-10-16T16:19:30.129+11:00,WIC,5,1:23,0:33,1:56
DICWIC,2024-10-16T16:19:30.129+11:00,WIC,7,0:40,0:32,1:12
TUGWIC,2024-10-16T16:19:30.129+11:00,WIC,4,0:26,0:25,0:51
WECWIC,2024-10-16T16:19:30.129+11:00,WIC,6,1:23,0:26,1:49
CBRHOSED,2024-10-16T16:19:00.000+11:00,ED,12,3:12,2:10,5:22
NORHOSED,2024-10-16T16:19:00.000+11:00,ED,6,2:03,2:27,4:30
BELWIC,2024-10-16T16:20:30.139+11:00,WIC,0,0:54,0:35,1:29
GUNWIC,2024-10-16T16:20:30.139+11:00,WIC,6,1:23,0:34,1:57
DICWIC,2024-10-16T16:20:30.139+11:00,WIC,7,0:41,0:33,1:14
TUGWIC,2024-10-16T16:20:30.139+11:00,WIC,4,0:26,0:26,0:52
WECWIC,2024-10-16T16:20:30.139+11:00,WIC,5,1:19,0:23,1:42
CBRHOSED,2024-10-16T16:20:00.000+11:00,ED,12,3:12,2:10,5:22
NORHOSED,2024-10-16T16:20:00.000+11:00,ED,4,2:03,2:27,4:30
BELWIC,2024-10-16T16:21:30.129+11:00,WIC,0,0:53,0:36,1:29
GUNWIC,2024-10-16T16:21:30.129+11:00,WIC,6,1:23,0:30,1:53
DICWIC,2024-10-16T16:21:30.129+11:00,WIC,7,0:38,0:34,1:12
TUGWIC,2024-10-16T16:21:30.129+11:00,WIC,4,0:25,0:27,0:52
WECWIC,2024-10-16T16:21:30.129+11:00,WIC,5,1:19,0:16,1:35
CBRHOSED,2024-10-16T16:21:00.000+11:00,ED,13,3:15,2:10,5:25
NORHOSED,2024-10-16T16:21:00.000+11:00,ED,4,1:58,2:23,4:21
BELWIC,2024-10-16T16:22:30.140+11:00,WIC,0,0:53,0:37,1:30
GUNWIC,2024-10-16T16:22:30.140+11:00,WIC,6,1:23,0:31,1:54
DICWIC,2024-10-16T16:22:30.140+11:00,WIC,6,0:44,0:28,1:12
TUGWIC,2024-10-16T16:22:30.140+11:00,WIC,4,0:25,0:28,0:53
WECWIC,2024-10-16T16:22:30.140+11:00,WIC,5,1:19,0:17,1:36
CBRHOSED,2024-10-16T16:22:00.000+11:00,ED,12,3:15,2:10,5:25
NORHOSED,2024-10-16T16:22:00.000+11:00,ED,4,1:58,2:23,4:21
BELWIC,2024-10-16T16:23:30.132+11:00,WIC,0,0:53,0:38,1:31
GUNWIC,2024-10-16T16:23:30.132+11:00,WIC,7,1:23,0:32,1:55
DICWIC,2024-10-16T16:23:30.132+11:00,WIC,6,0:44,0:29,1:13
TUGWIC,2024-10-16T16:23:30.132+11:00,WIC,4,0:26,0:29,0:55
WECWIC,2024-10-16T16:23:30.132+11:00,WIC,5,1:19,0:18,1:37
CBRHOSED,2024-10-16T16:23:00.000+11:00,ED,11,3:18,2:10,5:28
NORHOSED,2024-10-16T16:23:00.000+11:00,ED,4,1:58,2:23,4:21
BELWIC,2024-10-16T16:24:30.127+11:00,WIC,0,0:52,0:39,1:31
GUNWIC,2024-10-16T16:24:30.127+11:00,WIC,7,1:23,0:33,1:56
DICWIC,2024-10-16T16:24:30.127+11:00,WIC,6,0:44,0:30,1:14
TUGWIC,2024-10-16T16:24:30.127+11:00,WIC,4,0:26,0:30,0:56
WECWIC,2024-10-16T16:24:30.127+11:00,WIC,5,1:19,0:19,1:38
CBRHOSED,2024-10-16T16:24:00.000+11:00,ED,11,3:18,2:11,5:29
NORHOSED,2024-10-16T16:24:00.000+11:00,ED,3,1:58,2:23,4:21
BELWIC,2024-10-16T16:25:30.130+11:00,WIC,0,0:52,0:40,1:32
GUNWIC,2024-10-16T16:25:30.130+11:00,WIC,7,1:23,0:34,1:57
DICWIC,2024-10-16T16:25:30.130+11:00,WIC,6,0:47,0:12,0:59
TUGWIC,2024-10-16T16:25:30.130+11:00,WIC,4,0:26,0:31,0:57
WECWIC,2024-10-16T16:25:30.130+11:00,WIC,5,1:19,0:20,1:39
CBRHOSED,2024-10-16T16:25:00.000+11:00,ED,12,3:22,2:11,5:33
NORHOSED,2024-10-16T16:25:00.000+11:00,ED,4,2:03,2:23,4:26
BELWIC,2024-10-16T16:26:30.143+11:00,WIC,0,0:52,0:34,1:26
GUNWIC,2024-10-16T16:26:30.143+11:00,WIC,7,1:23,0:35,1:58
DICWIC,2024-10-16T16:26:30.143+11:00,WIC,6,0:47,0:13,1:00
TUGWIC,2024-10-16T16:26:30.143+11:00,WIC,4,0:26,0:32,0:58
WECWIC,2024-10-16T16:26:30.143+11:00,WIC,5,1:19,0:21,1:40
CBRHOSED,2024-10-16T16:26:00.000+11:00,ED,12,3:22,2:11,5:33
NORHOSED,2024-10-16T16:26:00.000+11:00,ED,4,2:03,2:23,4:26
BELWIC,2024-10-16T16:27:30.132+11:00,WIC,0,0:52,0:35,1:27
GUNWIC,2024-10-16T16:27:30.132+11:00,WIC,7,1:23,0:36,1:59
DICWIC,2024-10-16T16:27:30.132+11:00,WIC,6,0:47,0:14,1:01
TUGWIC,2024-10-16T16:27:30.132+11:00,WIC,4,0:27,0:33,1:00
WECWIC,2024-10-16T16:27:30.132+11:00,WIC,5,1:19,0:22,1:41
CBRHOSED,2024-10-16T16:27:00.000+11:00,ED,12,3:22,2:11,5:33
NORHOSED,2024-10-16T16:27:00.000+11:00,ED,4,2:03,2:23,4:26
BELWIC,2024-10-16T16:28:30.129+11:00,WIC,0,0:52,0:36,1:28
GUNWIC,2024-10-16T16:28:30.129+11:00,WIC,7,1:23,0:37,2:00
DICWIC,2024-10-16T16:28:30.129+11:00,WIC,6,0:47,0:15,1:02
TUGWIC,2024-10-16T16:28:30.129+11:00,WIC,4,0:27,0:34,1:01
WECWIC,2024-10-16T16:28:30.129+11:00,WIC,5,1:19,0:23,1:42
CBRHOSED,2024-10-16T16:28:00.000+11:00,ED,12,3:22,2:11,5:33
NORHOSED,2024-10-16T16:28:00.000+11:00,ED,4,2:03,2:23,4:26
BELWIC,2024-10-16T16:29:30.128+11:00,WIC,1,0:52,0:37,1:29
GUNWIC,2024-10-16T16:29:30.128+11:00,WIC,7,1:23,0:38,2:01
DICWIC,2024-10-16T16:29:30.128+11:00,WIC,5,0:48,0:12,1:00
TUGWIC,2024-10-16T16:29:30.128+11:00,WIC,4,0:27,0:27,0:54
WECWIC,2024-10-16T16:29:30.128+11:00,WIC,4,1:19,0:20,1:39
CBRHOSED,2024-10-16T16:29:00.000+11:00,ED,11,3:22,2:11,5:33
NORHOSED,2024-10-16T16:29:00.000+11:00,ED,5,2:07,2:23,4:30
BELWIC,2024-10-16T16:30:30.137+11:00,WIC,1,0:52,0:38,1:30
GUNWIC,2024-10-16T16:30:30.137+11:00,WIC,7,1:23,0:39,2:02
DICWIC,2024-10-16T16:30:30.137+11:00,WIC,4,0:48,0:10,0:58
TUGWIC,2024-10-16T16:30:30.137+11:00,WIC,4,0:27,0:28,0:55
WECWIC,2024-10-16T16:30:30.137+11:00,WIC,4,1:19,0:21,1:40
CBRHOSED,2024-10-16T16:30:00.000+11:00,ED,11,3:22,2:08,5:30
NORHOSED,2024-10-16T16:30:00.000+11:00,ED,5,2:11,2:23,4:34
BELWIC,2024-10-16T16:31:30.134+11:00,WIC,1,0:52,0:39,1:31
GUNWIC,2024-10-16T16:31:30.134+11:00,WIC,6,1:18,0:33,1:51
DICWIC,2024-10-16T16:31:30.134+11:00,WIC,4,0:48,0:11,0:59
TUGWIC,2024-10-16T16:31:30.134+11:00,WIC,4,0:28,0:29,0:57
WECWIC,2024-10-16T16:31:30.134+11:00,WIC,3,1:18,0:19,1:37
CBRHOSED,2024-10-16T16:31:00.000+11:00,ED,12,3:28,2:08,5:36
NORHOSED,2024-10-16T16:31:00.000+11:00,ED,5,2:11,2:23,4:34
BELWIC,2024-10-16T16:32:30.135+11:00,WIC,0,0:48,0:30,1:18
GUNWIC,2024-10-16T16:32:30.135+11:00,WIC,6,1:18,0:34,1:52
DICWIC,2024-10-16T16:32:30.135+11:00,WIC,4,0:48,0:12,1:00
TUGWIC,2024-10-16T16:32:30.135+11:00,WIC,4,0:28,0:30,0:58
WECWIC,2024-10-16T16:32:30.135+11:00,WIC,4,1:18,0:20,1:38
CBRHOSED,2024-10-16T16:32:00.000+11:00,ED,13,3:31,2:08,5:39
NORHOSED,2024-10-16T16:32:00.000+11:00,ED,5,2:11,2:23,4:34
BELWIC,2024-10-16T16:33:30.132+11:00,WIC,0,0:48,0:31,1:19
GUNWIC,2024-10-16T16:33:30.132+11:00,WIC,6,1:18,0:35,1:53
DICWIC,2024-10-16T16:33:30.132+11:00,WIC,4,0:48,0:13,1:01
TUGWIC,2024-10-16T16:33:30.132+11:00,WIC,4,0:28,0:24,0:52
WECWIC,2024-10-16T16:33:30.132+11:00,WIC,5,1:18,0:21,1:39
CBRHOSED,2024-10-16T16:33:00.000+11:00,ED,13,3:34,2:05,5:39
NORHOSED,2024-10-16T16:33:00.000+11:00,ED,5,2:11,2:23,4:34
BELWIC,2024-10-16T16:34:30.132+11:00,WIC,0,0:48,0:32,1:20
GUNWIC,2024-10-16T16:34:30.132+11:00,WIC,6,1:18,0:32,1:50
DICWIC,2024-10-16T16:34:30.132+11:00,WIC,5,0:48,0:14,1:02
TUGWIC,2024-10-16T16:34:30.132+11:00,WIC,4,0:29,0:25,0:54
WECWIC,2024-10-16T16:34:30.132+11:00,WIC,5,1:18,0:22,1:40
CBRHOSED,2024-10-16T16:34:00.000+11:00,ED,12,3:28,2:01,5:29
NORHOSED,2024-10-16T16:34:00.000+11:00,ED,4,2:11,2:23,4:34
BELWIC,2024-10-16T16:35:30.134+11:00,WIC,1,0:48,0:33,1:21
GUNWIC,2024-10-16T16:35:30.134+11:00,WIC,6,1:18,0:26,1:44
DICWIC,2024-10-16T16:35:30.134+11:00,WIC,5,0:49,0:15,1:04
TUGWIC,2024-10-16T16:35:30.134+11:00,WIC,5,0:29,0:26,0:55
WECWIC,2024-10-16T16:35:30.134+11:00,WIC,5,1:18,0:23,1:41
CBRHOSED,2024-10-16T16:35:00.000+11:00,ED,13,3:31,2:05,5:36
NORHOSED,2024-10-16T16:35:00.000+11:00,ED,4,2:16,2:23,4:39
BELWIC,2024-10-16T16:36:30.127+11:00,WIC,1,0:48,0:34,1:22
GUNWIC,2024-10-16T16:36:30.127+11:00,WIC,6,1:18,0:27,1:45
DICWIC,2024-10-16T16:36:30.127+11:00,WIC,5,0:49,0:16,1:05
TUGWIC,2024-10-16T16:36:30.127+11:00,WIC,6,0:30,0:27,0:57
WECWIC,2024-10-16T16:36:30.127+11:00,WIC,5,1:18,0:24,1:42
CBRHOSED,2024-10-16T16:36:00.000+11:00,ED,13,3:31,2:05,5:36
NORHOSED,2024-10-16T16:36:00.000+11:00,ED,5,2:20,2:23,4:43
BELWIC,2024-10-16T16:37:30.136+11:00,WIC,1,0:48,0:35,1:23
GUNWIC,2024-10-16T16:37:30.136+11:00,WIC,6,1:24,0:28,1:52
DICWIC,2024-10-16T16:37:30.136+11:00,WIC,5,0:49,0:17,1:06
TUGWIC,2024-10-16T16:37:30.136+11:00,WIC,6,0:30,0:28,0:58
WECWIC,2024-10-16T16:37:30.136+11:00,WIC,5,1:18,0:25,1:43
CBRHOSED,2024-10-16T16:37:00.000+11:00,ED,13,3:31,2:05,5:36
NORHOSED,2024-10-16T16:37:00.000+11:00,ED,5,2:20,2:23,4:43
BELWIC,2024-10-16T16:38:30.135+11:00,WIC,0,0:45,0:29,1:14
GUNWIC,2024-10-16T16:38:30.135+11:00,WIC,6,1:24,0:29,1:53
DICWIC,2024-10-16T16:38:30.135+11:00,WIC,5,0:49,0:18,1:07
TUGWIC,2024-10-16T16:38:30.135+11:00,WIC,6,0:31,0:29,1:00
WECWIC,2024-10-16T16:38:30.135+11:00,WIC,5,1:18,0:26,1:44
CBRHOSED,2024-10-16T16:38:00.000+11:00,ED,13,3:31,2:05,5:36
NORHOSED,2024-10-16T16:38:00.000+11:00,ED,5,2:16,2:41,4:57
BELWIC,2024-10-16T16:39:30.136+11:00,WIC,1,0:45,0:30,1:15
GUNWIC,2024-10-16T16:39:30.136+11:00,WIC,6,1:24,0:30,1:54
DICWIC,2024-10-16T16:39:30.136+11:00,WIC,4,0:49,0:16,1:05
TUGWIC,2024-10-16T16:39:30.136+11:00,WIC,6,0:31,0:30,1:01
WECWIC,2024-10-16T16:39:30.136+11:00,WIC,5,1:18,0:27,1:45
CBRHOSED,2024-10-16T16:39:00.000+11:00,ED,12,3:34,2:05,5:39
NORHOSED,2024-10-16T16:39:00.000+11:00,ED,5,2:16,2:41,4:57
BELWIC,2024-10-16T16:40:30.137+11:00,WIC,1,0:45,0:31,1:16
GUNWIC,2024-10-16T16:40:30.137+11:00,WIC,6,1:24,0:31,1:55
DICWIC,2024-10-16T16:40:30.137+11:00,WIC,4,0:49,0:17,1:06
TUGWIC,2024-10-16T16:40:30.137+11:00,WIC,5,0:31,0:25,0:56
WECWIC,2024-10-16T16:40:30.137+11:00,WIC,5,1:18,0:28,1:46
CBRHOSED,2024-10-16T16:40:00.000+11:00,ED,12,3:34,2:05,5:39
NORHOSED,2024-10-16T16:40:00.000+11:00,ED,5,2:16,2:41,4:57
BELWIC,2024-10-16T16:41:30.132+11:00,WIC,1,0:45,0:32,1:17
GUNWIC,2024-10-16T16:41:30.132+11:00,WIC,5,1:19,0:25,1:44
DICWIC,2024-10-16T16:41:30.132+11:00,WIC,6,0:50,0:18,1:08
TUGWIC,2024-10-16T16:41:30.132+11:00,WIC,5,0:31,0:26,0:57
WECWIC,2024-10-16T16:41:30.132+11:00,WIC,5,1:18,0:29,1:47
CBRHOSED,2024-10-16T16:41:00.000+11:00,ED,12,3:34,2:03,5:37
NORHOSED,2024-10-16T16:41:00.000+11:00,ED,5,2:11,2:41,4:52
BELWIC,2024-10-16T16:42:30.129+11:00,WIC,1,0:45,0:33,1:18
GUNWIC,2024-10-16T16:42:30.129+11:00,WIC,6,1:20,0:26,1:46
DICWIC,2024-10-16T16:42:30.129+11:00,WIC,6,0:50,0:19,1:09
TUGWIC,2024-10-16T16:42:30.129+11:00,WIC,5,0:32,0:27,0:59
WECWIC,2024-10-16T16:42:30.129+11:00,WIC,6,1:18,0:30,1:48
CBRHOSED,2024-10-16T16:42:00.000+11:00,ED,12,3:34,2:03,5:37
NORHOSED,2024-10-16T16:42:00.000+11:00,ED,5,2:11,2:46,4:57
BELWIC,2024-10-16T16:43:30.138+11:00,WIC,1,0:45,0:28,1:13
GUNWIC,2024-10-16T16:43:30.138+11:00,WIC,6,1:20,0:27,1:47
DICWIC,2024-10-16T16:43:30.138+11:00,WIC,6,0:50,0:20,1:10
TUGWIC,2024-10-16T16:43:30.138+11:00,WIC,5,0:32,0:28,1:00
WECWIC,2024-10-16T16:43:30.138+11:00,WIC,5,1:16,0:27,1:43
CBRHOSED,2024-10-16T16:43:00.000+11:00,ED,14,3:41,2:05,5:46
NORHOSED,2024-10-16T16:43:00.000+11:00,ED,5,2:11,2:45,4:56
BELWIC,2024-10-16T16:44:30.135+11:00,WIC,1,0:45,0:29,1:14
GUNWIC,2024-10-16T16:44:30.135+11:00,WIC,6,1:20,0:28,1:48
DICWIC,2024-10-16T16:44:30.135+11:00,WIC,6,0:52,0:21,1:13
TUGWIC,2024-10-16T16:44:30.135+11:00,WIC,5,0:32,0:29,1:01
WECWIC,2024-10-16T16:44:30.135+11:00,WIC,4,1:21,0:21,1:42
CBRHOSED,2024-10-16T16:44:00.000+11:00,ED,14,3:41,2:05,5:46
NORHOSED,2024-10-16T16:44:00.000+11:00,ED,5,2:11,2:47,4:58
BELWIC,2024-10-16T16:45:30.133+11:00,WIC,2,0:45,0:30,1:15
GUNWIC,2024-10-16T16:45:30.133+11:00,WIC,6,1:20,0:29,1:49
DICWIC,2024-10-16T16:45:30.133+11:00,WIC,6,0:52,0:22,1:14
TUGWIC,2024-10-16T16:45:30.133+11:00,WIC,5,0:32,0:30,1:02
WECWIC,2024-10-16T16:45:30.133+11:00,WIC,4,1:21,0:22,1:43
CBRHOSED,2024-10-16T16:45:00.000+11:00,ED,14,3:38,2:02,5:40
NORHOSED,2024-10-16T16:45:00.000+11:00,ED,4,2:07,2:46,4:53
BELWIC,2024-10-16T16:46:30.131+11:00,WIC,2,0:45,0:31,1:16
GUNWIC,2024-10-16T16:46:30.131+11:00,WIC,5,1:16,0:25,1:41
DICWIC,2024-10-16T16:46:30.131+11:00,WIC,6,0:52,0:23,1:15
TUGWIC,2024-10-16T16:46:30.131+11:00,WIC,4,0:32,0:26,0:58
WECWIC,2024-10-16T16:46:30.131+11:00,WIC,4,1:21,0:23,1:44
CBRHOSED,2024-10-16T16:46:00.000+11:00,ED,14,3:41,2:01,5:42
NORHOSED,2024-10-16T16:46:00.000+11:00,ED,3,2:07,2:46,4:53
BELWIC,2024-10-16T16:47:30.129+11:00,WIC,2,0:45,0:32,1:17
GUNWIC,2024-10-16T16:47:30.129+11:00,WIC,5,1:16,0:26,1:42
DICWIC,2024-10-16T16:47:30.129+11:00,WIC,6,0:52,0:24,1:16
TUGWIC,2024-10-16T16:47:30.129+11:00,WIC,4,0:32,0:27,0:59
WECWIC,2024-10-16T16:47:30.129+11:00,WIC,5,1:20,0:24,1:44
CBRHOSED,2024-10-16T16:47:00.000+11:00,ED,15,3:41,2:04,5:45
NORHOSED,2024-10-16T16:47:00.000+11:00,ED,3,2:07,2:46,4:53
BELWIC,2024-10-16T16:48:30.133+11:00,WIC,2,0:45,0:33,1:18
GUNWIC,2024-10-16T16:48:30.133+11:00,WIC,5,1:16,0:27,1:43
DICWIC,2024-10-16T16:48:30.133+11:00,WIC,6,0:52,0:25,1:17
TUGWIC,2024-10-16T16:48:30.133+11:00,WIC,4,0:33,0:28,1:01
WECWIC,2024-10-16T16:48:30.133+11:00,WIC,5,1:19,0:22,1:41
CBRHOSED,2024-10-16T16:48:00.000+11:00,ED,15,3:38,1:58,5:36
NORHOSED,2024-10-16T16:48:00.000+11:00,ED,3,2:07,2:46,4:53
BELWIC,2024-10-16T16:49:30.128+11:00,WIC,2,0:45,0:34,1:19
GUNWIC,2024-10-16T16:49:30.128+11:00,WIC,5,1:16,0:28,1:44
